,pfy,mkval,bm_l_cut,f_l_cut,bm_s_cut,f_s_cut,return,benchmark_ret,cum_return,cum_return_snp
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.15000000000000002,1,-0.5198634040370446,1.2232908264918314,0.7479121933588238,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.15000000000000002,2,-0.23854933550140334,1.2232908264918314,8.651248076819556,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.15000000000000002,3,-0.17809503060670265,1.2232908264918314,0.1618922531659972,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.15000000000000002,4,-0.15957673276677817,1.2232908264918314,-0.7418033555840519,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.2,0,-0.5198634040370446,1.2232908264918314,0.4028215112935656,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.2,1,-0.5198634040370446,1.2232908264918314,0.4929638417364046,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.2,2,-0.28057761672818105,1.2232908264918314,5.634699672548759,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.2,3,-0.16190680928323475,1.2232908264918314,-0.09261466373709404,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.2,4,-0.15148443887089563,1.2232908264918314,-0.7198073571412933,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.25,0,-0.5198634040370446,1.2232908264918314,0.4028215112935656,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.25,1,-0.5198634040370446,1.2232908264918314,0.297616885028835,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.25,2,-0.28057761672818105,1.2232908264918314,5.743403412839921,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.25,3,-0.15876211531620965,1.2232908264918314,-0.08665705297287851,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.25,4,-0.19956428355426883,1.2232908264918314,-0.6996299476679761,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.3,0,-0.5198634040370446,1.2232908264918314,0.4028215112935656,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.3,1,-0.5198634040370446,1.2232908264918314,-0.02951651725772353,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.3,2,-0.26144975382083724,1.2232908264918314,4.108833000608249,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.3,3,-0.09799314684411685,1.2232908264918314,-0.10710354010223455,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.3,4,-0.18217812941865427,1.2232908264918314,-0.704126465318587,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.35000000000000003,0,-0.5198634040370446,1.2232908264918314,0.4028215112935656,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.35000000000000003,1,-0.5198634040370446,1.2232908264918314,0.8631986505284417,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.35000000000000003,2,-0.2984871106442201,1.2232908264918314,3.4000207756145366,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.35000000000000003,3,-0.11001691355992146,1.2232908264918314,-0.33483995599751604,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.35000000000000003,4,-0.18115913003019013,1.2232908264918314,-0.7302719661900159,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.4,0,-0.5198634040370446,1.2232908264918314,0.4028215112935656,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.4,1,-0.5198634040370446,1.2232908264918314,0.8631986505284417,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.4,2,-0.26830294374695507,1.2232908264918314,2.6787012873959215,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.4,3,-0.11629102157085894,1.2232908264918314,-0.39219718110809243,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.4,4,-0.1550360135684969,1.2232908264918314,-0.7331830523367919,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.45,0,-0.5198634040370446,1.2232908264918314,0.4028215112935656,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.45,1,-0.5198634040370446,1.2232908264918314,0.3576244748400923,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.45,2,-0.26830294374695507,1.2232908264918314,2.7538978317120946,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.45,3,-0.0948776784368915,1.2232908264918314,-0.3877477686545603,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9000000000000004,9,0.45,4,-0.17768470650704934,1.2232908264918314,-0.7463988681305495,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.05,0,-0.24186402398441215,1.2232908264918314,2.9420465466174566,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.05,1,-0.24186402398441215,1.2232908264918314,3.1052504034510138,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.05,2,-0.23928166066917317,1.2232908264918314,4.332412247892143,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.05,3,-0.21140626195870849,1.2232908264918314,3.2171525963598295,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.05,4,-0.16801717632574534,1.2232908264918314,1.7150837958659721,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.1,0,-0.24186402398441215,1.2232908264918314,2.9420465466174566,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.1,1,-0.24186402398441215,1.2232908264918314,3.1026738260086972,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.1,2,-0.23928166066917317,1.2232908264918314,4.799200769457316,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.1,3,-0.22375741679447422,1.2232908264918314,3.2902457621854992,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.1,4,-0.21944082984702262,1.2232908264918314,1.0811114142062688,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.15000000000000002,0,-0.24186402398441215,1.2232908264918314,2.9420465466174566,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.15000000000000002,1,-0.24186402398441215,1.2232908264918314,3.094273770398245,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.15000000000000002,2,-0.23700972175133436,1.2232908264918314,4.988984728813536,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.15000000000000002,3,-0.22875755751591959,1.2232908264918314,2.9913117839686643,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.15000000000000002,4,-0.20822941735256323,1.2232908264918314,0.7440714952336336,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.2,0,-0.24186402398441215,1.2232908264918314,2.9420465466174566,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.2,1,-0.24186402398441215,1.2232908264918314,3.0737145681886444,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.2,2,-0.24175284571701136,1.2232908264918314,4.648373431251538,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.2,3,-0.22023465155008617,1.2232908264918314,2.8167497632863823,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.2,4,-0.1988434228937104,1.2232908264918314,0.7540291341321959,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.25,0,-0.24186402398441215,1.2232908264918314,2.9420465466174566,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.25,1,-0.24186402398441215,1.2232908264918314,3.0511621515289526,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.25,2,-0.24175284571701136,1.2232908264918314,4.487831487433033,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.25,3,-0.21870331401986318,1.2232908264918314,2.65546298609592,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.25,4,-0.2185714297727724,1.2232908264918314,0.5704425629145713,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.3,0,-0.24186402398441215,1.2232908264918314,2.9420465466174566,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.3,1,-0.24186402398441215,1.2232908264918314,2.984185238972856,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.3,2,-0.2399684999006429,1.2232908264918314,4.007895720715056,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.3,3,-0.19645858658847007,1.2232908264918314,2.300047888899856,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.3,4,-0.2070920376758072,1.2232908264918314,0.41458421432890935,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.35000000000000003,0,-0.24186402398441215,1.2232908264918314,2.9420465466174566,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.35000000000000003,1,-0.24186402398441215,1.2232908264918314,3.0775193780195966,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.35000000000000003,2,-0.24542723013649892,1.2232908264918314,3.6871682460495387,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.35000000000000003,3,-0.19773838027249982,1.2232908264918314,1.7400228564107159,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.35000000000000003,4,-0.20517047373314243,1.2232908264918314,0.22394085216181225,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.4,0,-0.24186402398441215,1.2232908264918314,2.9420465466174566,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.4,1,-0.24186402398441215,1.2232908264918314,3.0775193780195966,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.4,2,-0.24165780909915152,1.2232908264918314,3.3263429695015754,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.4,3,-0.19217965926868305,1.2232908264918314,1.4337664218489334,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.4,4,-0.18665235290117704,1.2232908264918314,0.1364973725639269,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.45,0,-0.24186402398441215,1.2232908264918314,2.9420465466174566,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.45,1,-0.24186402398441215,1.2232908264918314,3.023171611047734,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.45,2,-0.24165780909915152,1.2232908264918314,3.1304696877385796,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.45,3,-0.18227587591610606,1.2232908264918314,1.3636406316090603,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,5,0.45,4,-0.1986723166252752,1.2232908264918314,0.04631523614294131,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.05,0,-0.21512811783954444,1.2232908264918314,2.9953642165489525,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.05,1,-0.21512811783954444,1.2232908264918314,3.2482749718521804,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.05,2,-0.21245547937172377,1.2232908264918314,3.162048420567187,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.05,3,-0.17023119837830203,1.2232908264918314,1.9959980841715121,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.05,4,-0.11235658146572271,1.2232908264918314,0.7417842944139741,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.1,0,-0.21512811783954444,1.2232908264918314,2.9953642165489525,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.1,1,-0.21512811783954444,1.2232908264918314,3.2477650324689096,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.1,2,-0.21245547937172377,1.2232908264918314,3.610441304173091,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.1,3,-0.19121834183718145,1.2232908264918314,2.0530556124647807,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.1,4,-0.1956230467454736,1.2232908264918314,0.2768100739729962,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.15000000000000002,0,-0.21512811783954444,1.2232908264918314,2.9953642165489525,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.15000000000000002,1,-0.21512811783954444,1.2232908264918314,3.2535941991425323,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.15000000000000002,2,-0.20957415953559538,1.2232908264918314,3.755154536072591,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.15000000000000002,3,-0.2002901394373799,1.2232908264918314,1.79226681929616,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.15000000000000002,4,-0.18321870002463717,1.2232908264918314,0.05703485339377723,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.2,0,-0.21512811783954444,1.2232908264918314,2.9953642165489525,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.2,1,-0.21512811783954444,1.2232908264918314,3.2251669201918887,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.2,2,-0.21886985457181166,1.2232908264918314,3.408486320684508,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.2,3,-0.19200259337757533,1.2232908264918314,1.6615910177339988,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.2,4,-0.17501798062705462,1.2232908264918314,0.0834614857838829,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.25,0,-0.21512811783954444,1.2232908264918314,2.9953642165489525,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.25,1,-0.21512811783954444,1.2232908264918314,3.1833418532505933,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.25,2,-0.21886985457181166,1.2232908264918314,3.34663056404455,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.25,3,-0.1903642486416191,1.2232908264918314,1.581661307311958,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.25,4,-0.2021146821849719,1.2232908264918314,-0.0051255014269740995,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.3,0,-0.21512811783954444,1.2232908264918314,2.9953642165489525,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.3,1,-0.21512811783954444,1.2232908264918314,3.072256974405918,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.3,2,-0.2166956845455645,1.2232908264918314,2.914053738501146,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.3,3,-0.1625168964519596,1.2232908264918314,1.3196002998696432,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.3,4,-0.19025302367719651,1.2232908264918314,-0.09559208997846358,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.35000000000000003,0,-0.21512811783954444,1.2232908264918314,2.9953642165489525,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.35000000000000003,1,-0.21512811783954444,1.2232908264918314,2.9919954038420205,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.35000000000000003,2,-0.2254884817708138,1.2232908264918314,2.6851043022826424,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.35000000000000003,3,-0.16542446710754316,1.2232908264918314,0.8667044899245331,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.35000000000000003,4,-0.1890314476164915,1.2232908264918314,-0.21324573814549808,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.4,0,-0.21512811783954444,1.2232908264918314,2.9953642165489525,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.4,1,-0.21512811783954444,1.2232908264918314,2.9919954038420205,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.4,2,-0.22028750358674004,1.2232908264918314,2.3777042673200293,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.4,3,-0.16189887212216944,1.2232908264918314,0.653895906411242,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.4,4,-0.16916931648734335,1.2232908264918314,-0.2574473184440187,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.45,0,-0.21512811783954444,1.2232908264918314,2.9953642165489525,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.45,1,-0.21512811783954444,1.2232908264918314,2.890254352331002,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.45,2,-0.22028750358674004,1.2232908264918314,2.2424718119844065,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.45,3,-0.1497150647193944,1.2232908264918314,0.6258325848508546,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,6,0.45,4,-0.18480485870636798,1.2232908264918314,-0.31198470480779084,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.05,0,-0.13143431251250592,1.2232908264918314,2.6176754655245236,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.05,1,-0.13143431251250592,1.2232908264918314,3.0327147611239944,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.05,2,-0.13454794830090194,1.2232908264918314,5.033762590464953,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.05,3,-0.07242578594249345,1.2232908264918314,2.4726162113883965,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.05,4,-0.008632415267397019,1.2232908264918314,0.5075417579636663,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.1,0,-0.13143431251250592,1.2232908264918314,2.6176754655245236,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.1,1,-0.13143431251250592,1.2232908264918314,3.032707552755319,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.1,2,-0.13454794830090194,1.2232908264918314,5.961738482698441,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.1,3,-0.11304439004578858,1.2232908264918314,2.3472485745064806,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.1,4,-0.15192410956876617,1.2232908264918314,-0.04099844736772407,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.15000000000000002,0,-0.13143431251250592,1.2232908264918314,2.6176754655245236,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.15000000000000002,1,-0.13143431251250592,1.2232908264918314,2.9694604555196857,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.15000000000000002,2,-0.1331747907921168,1.2232908264918314,6.0567032771845515,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.15000000000000002,3,-0.1325599329169071,1.2232908264918314,1.821541730510416,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.15000000000000002,4,-0.14182413514455297,1.2232908264918314,-0.25328437842760243,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.2,0,-0.13143431251250592,1.2232908264918314,2.6176754655245236,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.2,1,-0.13143431251250592,1.2232908264918314,2.8913583516736043,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.2,2,-0.1566486985888593,1.2232908264918314,5.213210760421362,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.2,3,-0.13426662270699513,1.2232908264918314,1.505794104633896,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.2,4,-0.1394628530531778,1.2232908264918314,-0.24624582965880937,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.25,0,-0.13143431251250592,1.2232908264918314,2.6176754655245236,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.25,1,-0.13143431251250592,1.2232908264918314,2.7488175497795098,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.25,2,-0.1566486985888593,1.2232908264918314,5.256028937627634,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.25,3,-0.13354941129412884,1.2232908264918314,1.4068546344706485,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.25,4,-0.17651087887867933,1.2232908264918314,-0.2938820954620224,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.3,0,-0.13143431251250592,1.2232908264918314,2.6176754655245236,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.3,1,-0.13143431251250592,1.2232908264918314,2.5688111731701264,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.3,2,-0.155571143584436,1.2232908264918314,4.360456969950608,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.3,3,-0.10387298151494669,1.2232908264918314,1.0932549876917919,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.3,4,-0.1664506688053827,1.2232908264918314,-0.35929521930832686,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.35000000000000003,0,-0.13143431251250592,1.2232908264918314,2.6176754655245236,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.35000000000000003,1,-0.13143431251250592,1.2232908264918314,3.8496128260569735,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.35000000000000003,2,-0.17125738721468056,1.2232908264918314,4.05249750216045,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.35000000000000003,3,-0.11043740193661616,1.2232908264918314,0.5965961429381856,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.35000000000000003,4,-0.16682363944566822,1.2232908264918314,-0.44283428527973623,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.4,0,-0.13143431251250592,1.2232908264918314,2.6176754655245236,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.4,1,-0.13143431251250592,1.2232908264918314,3.8496128260569735,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.4,2,-0.16523628564422846,1.2232908264918314,3.452350986597035,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.4,3,-0.11435435688560419,1.2232908264918314,0.37994531939277887,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.4,4,-0.14728729679453054,1.2232908264918314,-0.47366770553583404,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.45,0,-0.13143431251250592,1.2232908264918314,2.6176754655245236,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.45,1,-0.13143431251250592,1.2232908264918314,3.4432587521520777,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.45,2,-0.16523628564422846,1.2232908264918314,3.2595530363034237,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.45,3,-0.10054706650933845,1.2232908264918314,0.3476759446994526,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,7,0.45,4,-0.1672120901647282,1.2232908264918314,-0.512491934571027,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.05,0,-0.08275873455871934,1.2232908264918314,1.9986898475420456,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.05,1,-0.08275873455871934,1.2232908264918314,3.3359430072936016,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.05,2,-0.0993438488839479,1.2232908264918314,5.399277230574358,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.05,3,0.019033125930043433,1.2232908264918314,2.561728140679567,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.05,4,0.08942165792058193,1.2232908264918314,0.06096382074343221,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.1,0,-0.08275873455871934,1.2232908264918314,1.9986898475420456,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.1,1,-0.08275873455871934,1.2232908264918314,3.327858203385399,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.1,2,-0.0993438488839479,1.2232908264918314,8.993492968466894,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.1,3,-0.06946698338643846,1.2232908264918314,2.168362323873346,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.1,4,-0.14757480475194287,1.2232908264918314,-0.43027255505012973,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.15000000000000002,0,-0.08275873455871934,1.2232908264918314,1.9986898475420456,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.15000000000000002,1,-0.08275873455871934,1.2232908264918314,3.1930030077425613,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.15000000000000002,2,-0.09967307403984758,1.2232908264918314,9.803472685700607,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.15000000000000002,3,-0.10906635924331465,1.2232908264918314,1.4707137078912726,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.15000000000000002,4,-0.1352059663434097,1.2232908264918314,-0.555792917226638,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.2,0,-0.08275873455871934,1.2232908264918314,1.9986898475420456,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.2,1,-0.08275873455871934,1.2232908264918314,3.0115862353449687,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.2,2,-0.15044641353785554,1.2232908264918314,7.7951259616177175,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.2,3,-0.11881371395497677,1.2232908264918314,0.9829201215090657,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.2,4,-0.1338270427235195,1.2232908264918314,-0.5436913667649507,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.25,0,-0.08275873455871934,1.2232908264918314,1.9986898475420456,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.25,1,-0.08275873455871934,1.2232908264918314,2.6807099294302126,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.25,2,-0.15044641353785554,1.2232908264918314,7.793701149693261,6.088057913082033
19,2019-01-01,0.5999999999999999,0.9500000000000004,8,0.25,3,-0.11838176803367807,1.2232908264918314,0.9042561801494415,6.088057913082033
